[2023-08-17 17:51:59] This is codeql database index-files --include-extension=.xml --include-extension=.wsdd --size-limit 10m --language xml -- /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1
[2023-08-17 17:51:59] Log file was started late.
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/diagnostic...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/diagnostic/tracer...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/diagnostic/extractors...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/diagnostic/extractors/java...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/diagnostic/extractors/xml...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/log...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/log/ext...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/strings...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/pools...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/pools/0...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/pools/0/buckets...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/pools/0/pageDump...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/pools/0/metadata...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/pools/1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/pools/1/buckets...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/pools/1/pageDump...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/pools/1/ids1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/pools/1/metadata...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/pools/1/indices1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache/predicates...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache/relations...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache/pages...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache/cached-strings...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache/cached-strings/pools...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/buckets...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/pageDump...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/ids1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/metadata...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/indices1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-examstandard-1.0.1-mysql/db-java/default/cache/cached-strings/tuple-pool...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-epidemiccontrol-1.0.1-mysql...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-epidemiccontrol-1.0.1-mysql/diagnostic...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-epidemiccontrol-1.0.1-mysql/diagnostic/tracer...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-epidemiccontrol-1.0.1-mysql/diagnostic/extractors...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-epidemiccontrol-1.0.1-mysql/diagnostic/extractors/java...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-epidemiccontrol-1.0.1-mysql/log...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-epidemiccontrol-1.0.1-mysql/log/ext...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-epidemiccontrol-1.0.1-mysql/db-java...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-epidemiccontrol-1.0.1-mysql/db-java/default...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/diagnostic...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/diagnostic/tracer...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/diagnostic/extractors...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/diagnostic/extractors/java...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/diagnostic/extractors/xml...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/log...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/log/ext...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/strings...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/pools...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/pools/0...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/pools/0/buckets...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/pools/0/pageDump...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/pools/0/metadata...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/pools/1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/pools/1/buckets...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/pools/1/pageDump...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/pools/1/ids1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/pools/1/metadata...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/pools/1/indices1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache/predicates...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache/relations...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache/pages...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache/cached-strings...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache/cached-strings/pools...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/buckets...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/ids2...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/indices2...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/pageDump...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/metadata...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-uoc-1.0.1-mysql/db-java/default/cache/cached-strings/tuple-pool...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/diagnostic...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/diagnostic/tracer...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/diagnostic/extractors...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/diagnostic/extractors/java...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/diagnostic/extractors/xml...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/log...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/log/ext...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/strings...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/pools...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/pools/0...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/pools/0/buckets...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/pools/0/pageDump...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/pools/0/metadata...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/pools/1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/pools/1/buckets...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/pools/1/pageDump...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/pools/1/ids1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/pools/1/metadata...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/pools/1/indices1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache/predicates...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache/relations...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache/pages...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache/cached-strings...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache/cached-strings/pools...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/buckets...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/ids2...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/indices2...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/pageDump...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/metadata...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-subbase-1.0.1-mysql/db-java/default/cache/cached-strings/tuple-pool...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/diagnostic...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/diagnostic/tracer...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/diagnostic/extractors...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/diagnostic/extractors/java...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/diagnostic/extractors/xml...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/log...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/log/ext...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/strings...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/pools...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/pools/0...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/pools/0/buckets...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/pools/0/pageDump...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/pools/0/metadata...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/pools/1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/pools/1/buckets...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/pools/1/pageDump...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/pools/1/ids1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/pools/1/metadata...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/pools/1/indices1...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/cache...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/cache/predicates...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/cache/relations...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/cache/pages...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/cache/cached-strings...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/cache/cached-strings/pools...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0...
[2023-08-17 17:52:00] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database-bak/egova-mobile-zdjy2-1.0.1-mysql/db-java/default/cache/cached-strings/pools/0/buckets...
